dTLB-loads,time,branch-load-misses,L1-dcache-load-misses,cpu-used,p
11819247231,1.483,203020965,49237321,2.904,5.69
11366426323,1.401,212346005,56320820,2.941,5.69
11649694648,1.296,207259578,52250659,3.049,5.69
11383176043,1.293,209879827,48027471,3.132,5.69
11550032909,1.245,203069269,56467440,3.182,5.69
11327770100,1.161,210356211,57946446,3.271,5.69
11617831373,1.17,216710081,55948472,3.3,5.69
11782720072,1.175,213242044,51268288,3.504,5.69
11513728910,1.143,213583475,51331064,3.471,5.69
11636682627,1.1,211083086,64311161,3.663,5.69
1177740837,0.165,17902130,46508354,1.089,0.14
1157060984,0.109,18507012,38067116,1.123,0.14
1621028224,0.15,18164838,46093123,1.448,0.14
1303301979,0.097,20374383,48006294,1.31,0.14
1618682006,0.104,17779874,48037637,1.549,0.14
1181259467,0.079,18596704,39890891,1.205,0.14
1181548150,0.084,19687900,36168329,1.228,0.14
1196965540,0.073,18900003,37692435,1.148,0.14
1374354109,0.065,20033368,40732948,1.402,0.14
1281084325,0.075,19152156,40903337,1.364,0.14
1248745770,0.077,20552111,37135619,1.32,0.14
1634850161,0.07,17118193,36727811,1.562,0.14
1623072814,0.079,18726629,35770648,1.534,0.14
1220434800,0.08,19504104,52853131,1.238,0.14
1166909777,0.079,18378919,51536075,1.244,0.14
1643472555,0.075,18739415,54258528,1.483,0.14
2244596561,1.191,43832295,140345714,1.083,1.04
2460809021,0.723,37182720,134875269,1.457,1.04
2736898728,0.871,40879969,127731657,1.786,1.04
2326306985,0.45,37595651,135700621,1.665,1.04
2329890208,0.471,40230217,118661706,1.733,1.04
2271046838,0.443,37765977,141732831,1.795,1.04
2370373725,0.377,35980465,136278355,1.878,1.04
2516686414,0.333,38537750,132749478,1.963,1.04
2417419122,0.317,36403671,133886713,2.007,1.04
2779107490,0.305,40625732,124204198,2.32,1.04
2474752087,0.312,36867134,143106426,2.057,1.04
2405232128,0.293,43232017,137349388,2.015,1.04
2507412602,0.298,38417847,138624097,2.101,1.04
2213558226,0.277,39884045,124102373,1.984,1.04
2287951261,0.276,40641032,115825929,1.989,1.04
3051650534,0.281,40755776,135704054,2.474,1.04
10397240258,11.241,210236325,795693372,1.011,10.13
10713696294,6.889,208510145,819954207,1.748,10.13
10743292479,5.097,206994112,830995222,2.418,10.13
10796428432,4.428,209294590,815106550,2.797,10.13
10607725220,3.677,211555336,815436096,3.262,10.13
11079602026,2.791,207288331,819021341,3.758,10.13
11151423165,3.007,213257757,821926282,3.946,10.13
10921002291,2.554,204237888,805804634,4.255,10.13
10676475532,1.932,212463425,814799676,4.428,10.13
11014509807,2.117,209754706,813553313,4.7,10.13
10638563860,1.999,211827052,800670935,4.836,10.13
10782152640,1.813,210699966,811881072,4.976,10.13
10670005842,1.848,209164180,801656436,5.139,10.13
10781970080,1.637,206774377,816764800,5.399,10.13
10988428789,1.654,212991360,790616772,5.614,10.13
10647877864,1.542,208295567,826000435,5.66,10.13
1907258975,0.865,14749349,99727350,1.177,0.81
1579380314,0.452,14724530,85791917,1.29,0.81
1992780924,0.243,13917481,57277528,1.538,0.81
2055288142,0.288,17958010,64047580,1.644,0.81
1756824011,0.452,16817156,70883777,1.44,0.81
3525928888,3.158,16889595,261018185,1.076,2.87
3615148633,1.69,17957546,260706550,1.679,2.87
3776822011,1.023,15556436,273466078,2.234,2.87
3193766652,0.712,16264789,258775584,2.481,2.87
3668132799,0.723,18956728,138580293,2.695,2.87
9969177985,11.732,21784259,833184058,1.05,10.19
9765495691,6.193,20460032,830369662,1.79,10.19
9792336623,3.636,16956268,867895832,2.859,10.19
10357795579,2.659,23271455,941191623,4.233,10.19
10798087758,2.89,26015727,1063035966,6.312,10.19
1646935568,0.846,15272225,68616482,1.078,0.78
1972951465,0.446,14934987,94672376,1.466,0.78
2041066400,0.353,15666176,93145792,1.725,0.78
1689621046,0.299,15005382,86476867,1.543,0.78
1763880294,0.475,15397830,90919953,1.781,0.78
3185125773,2.891,15163924,256907246,1.057,2.63
3217019836,1.474,15808933,242022484,1.549,2.63
3336436828,1.002,15060197,252915557,2.143,2.63
3424062209,0.654,15697428,276076550,2.515,2.63
3513208545,0.639,20461377,290170369,3.049,2.63
8715842801,10.524,15270672,878589684,1.015,9.52
8726518729,5.424,19544355,863482640,1.775,9.52
9095332748,4.101,16195544,834709619,2.913,9.52
9539808558,2.456,14609447,862974689,4.184,9.52
9653443304,1.655,18582050,893881612,6.295,9.52
1568899583,0.54,23453783,36613149,1.077,0.51
1661214553,0.325,22760262,43289356,1.301,0.51
1952355820,0.262,24040413,42421420,1.497,0.51
1701528011,0.221,21462675,42280233,1.383,0.51
1966666852,0.199,22800797,39707242,1.555,0.51
1678527560,0.188,20930548,42633594,1.445,0.51
1698208457,0.18,24291551,43417720,1.501,0.51
1666133566,0.178,23601658,39211979,1.53,0.51
1870875691,0.387,27993042,43093652,2.378,0.51
2222426177,0.182,23005894,40931256,2.0,0.51
1944085842,0.188,23410124,40762309,1.939,0.51
2003405698,0.2,22792471,45648620,1.989,0.51
2042685822,0.208,26411713,42544659,2.116,0.51
2172655166,0.218,27132153,46306924,2.184,0.51
2659716368,0.234,26049874,49562358,2.555,0.51
2371179748,0.246,26124015,48043897,2.559,0.51
4978628678,3.475,58557115,66538525,1.074,3.2
5092595515,1.855,68083170,69012968,1.645,3.2
5168073565,1.312,65541791,73528525,2.03,3.2
5162796505,1.021,66621617,69323584,2.264,3.2
5281210849,0.861,61077527,76982380,2.506,3.2
5511434417,0.743,64158235,75977004,2.696,3.2
5650291639,0.669,63753139,77195158,2.935,3.2
5198988092,0.614,62189138,80616532,2.855,3.2
5275233112,0.58,67825937,77901398,2.999,3.2
5487654373,0.548,64211059,83509906,3.188,3.2
5410315024,0.525,64064012,84040702,3.272,3.2
5370229251,0.517,68241705,83584196,3.431,3.2
5702568691,0.499,69405433,83426713,3.59,3.2
5740972308,0.497,69795147,86127639,3.691,3.2
6183597583,0.505,67469527,89564857,4.094,3.2
6130815976,0.518,70811124,91460402,4.139,3.2
28923641170,24.868,345149148,292392732,1.009,21.76
29735075636,13.873,353934926,342142471,1.822,21.76
29896351543,10.061,354303915,372592961,2.493,21.76
31268671127,8.349,368020046,384054672,3.062,21.76
31671810648,7.31,366647002,413542747,3.526,21.76
31679200758,6.502,369680333,434574710,3.926,21.76
31637454751,6.059,378043491,436664933,4.238,21.76
32416321077,5.818,379436140,460274775,4.548,21.76
32358513490,5.458,382330154,458681121,4.813,21.76
32526386496,5.223,377668274,483165565,5.097,21.76
32641213325,5.334,387817703,479904948,5.325,21.76
33530619321,5.119,380673233,504259302,5.53,21.76
33246128239,4.968,387057352,496067252,6.107,21.76
33902429886,4.763,388648561,531635443,6.115,21.76
34616208360,4.705,392193841,518843078,6.39,21.76
34986721131,4.669,392849348,545022582,6.661,21.76
1857600881,0.811,24640368,53552135,1.011,0.86
2030639951,0.488,23714078,65587247,1.309,0.86
2501325900,0.421,26422598,63485412,1.654,0.86
2192946824,0.405,25999873,66392148,1.532,0.86
2850146980,0.403,29859923,67043053,1.982,0.86
2432253953,0.408,28452604,73230684,1.79,0.86
2557716371,0.412,28708478,66728018,1.928,0.86
2990423003,0.41,31066232,74047724,2.281,0.86
3320873226,0.41,30560609,81458392,2.421,0.86
2844652191,0.443,31461468,77470669,2.415,0.86
3114131207,0.423,30432327,85467713,2.566,0.86
3541972553,0.421,33701379,84416902,2.819,0.86
3143932063,0.436,32907151,83528771,2.791,0.86
3905692353,0.451,32563317,93664788,3.182,0.86
4063967709,0.452,33902938,96025527,3.348,0.86
4395723982,0.477,34499774,96277247,3.554,0.86
5392261667,3.277,21546161,427791923,1.051,3.42
5786704000,1.719,18632154,397637746,1.619,3.42
5363275983,1.172,19846921,411015772,1.879,3.42
5405569233,0.902,19726544,389971594,2.028,3.42
5847338800,0.76,20482428,399390088,2.365,3.42
5493467107,0.65,20303251,395400278,2.274,3.42
5325532570,0.568,19796619,412608804,2.4,3.42
5392827290,0.545,20562169,408581945,2.492,3.42
5397006639,0.515,21875244,414431602,2.665,3.42
5929649920,0.482,20210618,406674111,2.947,3.42
5383596870,0.444,24111526,427505780,2.77,3.42
5484262668,0.417,21920498,406019100,2.887,3.42
5427034001,0.414,21969116,411803720,2.935,3.42
5683698190,0.423,22496514,400570191,3.13,3.42
5731688055,0.399,23306296,415851700,3.152,3.42
5745858351,0.404,25009789,399278270,3.416,3.42
18140707921,13.052,33853901,1486636473,1.004,13.02
17885028271,6.57,34829273,1531886094,1.801,13.02
18337263385,4.451,35978244,1511006156,2.498,13.02
18350380088,3.371,35256913,1532039103,3.077,13.02
18117575921,2.74,36087954,1542399481,3.461,13.02
18143836542,2.327,35537120,1538286859,3.873,13.02
18201552315,2.048,37143182,1557357475,4.216,13.02
18648285441,1.818,39343955,1536031758,4.585,13.02
18634927836,1.701,37554886,1485921633,4.838,13.02
18618243228,1.566,40234503,1585520632,5.111,13.02
18302328415,1.424,40677228,1559705876,5.329,13.02
18730580990,1.428,43096356,1584583434,5.664,13.02
19133175648,1.344,40754285,1549518420,5.938,13.02
18962434990,1.207,40135674,1519563957,6.049,13.02
19785008722,1.228,41588861,1526787310,6.527,13.02
19707660892,1.221,47133209,1543005562,6.737,13.02
1492326544,0.444,17915089,36592645,0.89,0.37
1321643020,0.303,18070001,37221887,1.076,0.37
1595526320,0.261,20766300,36924450,1.243,0.37
1349920752,0.246,17122938,38038269,1.141,0.37
1430657612,0.261,18104910,32538633,1.164,0.37
1620760298,0.258,17423684,39872854,1.255,0.37
1528114629,0.277,19162325,33683233,1.275,0.37
1590091724,0.283,19634375,34639203,1.267,0.37
1957675631,0.294,17079662,41075647,1.504,0.37
1585244786,0.256,20340641,49865858,1.318,0.37
1749431259,0.317,18485105,38100573,1.431,0.37
1759673762,0.291,17737339,40072680,1.362,0.37
2388431719,0.338,18875046,59785760,1.737,0.37
2035958476,0.346,18777190,37664683,1.48,0.37
1936895317,0.354,18842162,39564652,1.517,0.37
2012827946,0.356,20084436,36578705,1.495,0.37
4838608703,3.741,55331565,77355928,0.987,3.03
4846760985,2.129,50979267,79880641,1.407,3.03
4825483546,1.625,52672443,78673720,1.643,3.03
4861927867,1.435,55104493,78856701,1.801,3.03
4825195043,1.25,52309882,81751265,1.872,3.03
4877492479,1.17,55330334,79880467,1.988,3.03
4974913230,1.189,53635188,84549602,1.983,3.03
5211342929,1.131,54053703,84734831,2.179,3.03
5041953400,1.087,55757873,87699884,2.265,3.03
5516939037,1.07,54869504,86808081,2.365,3.03
5145463727,1.01,56244273,88508882,2.321,3.03
5440832931,1.02,57268268,98106445,2.398,3.03
5787248164,1.128,57841832,87800916,2.539,3.03
5509887126,1.056,55455774,90412819,2.415,3.03
6281819313,1.111,56584071,100228417,2.788,3.03
5715811207,1.085,56814987,90872971,2.509,3.03
7744244177,6.718,85642303,103760790,0.951,5.41
7671397048,3.98,81034125,125118735,1.456,5.41
8090721393,2.945,85574398,110486288,1.859,5.41
7893709172,2.593,84317501,114861891,1.963,5.41
7679845042,2.275,81940869,114022878,2.112,5.41
8120837417,2.108,85899701,116029030,2.282,5.41
8357176221,1.994,85096717,117915221,2.5,5.41
8273999349,1.924,89131502,120025805,2.474,5.41
8628696507,1.923,85716779,129296117,2.684,5.41
8680222463,1.917,87652579,122973020,2.683,5.41
8918448623,1.986,86234290,131461141,2.791,5.41
8714646633,1.882,87764554,126666886,2.769,5.41
8961571597,1.9,87008133,136497913,2.888,5.41
8896704408,1.906,89573725,130058206,2.828,5.41
10032148787,1.962,88656180,141279321,3.173,5.41
9252804782,1.932,89502973,132633817,2.968,5.41
1693890453,0.162,16957813,35407647,1.303,0.15
1236180690,0.091,13986125,36022142,1.103,0.15
1301949212,0.071,17314707,37406913,1.157,0.15
1290320491,0.061,16446090,30068842,1.122,0.15
1259575326,0.055,15100345,38438380,1.155,0.15
1249771028,0.053,17078294,35091278,1.151,0.15
1183179917,0.05,16992304,30010655,1.136,0.15
1566718785,0.052,15109041,36373030,1.376,0.15
1476097235,0.05,16172277,36055684,1.27,0.15
1606352947,0.049,16395051,33684357,1.39,0.15
1148615871,0.05,17012466,34500872,1.138,0.15
1344120542,0.051,16900709,30713766,1.25,0.15
1275402340,0.049,16538813,32075894,1.173,0.15
1462992333,0.059,18551861,32553187,1.304,0.15
1363899024,0.052,15188009,36643025,1.253,0.15
1284194747,0.105,16089477,32777868,1.062,0.15
7734176953,3.888,27172227,108540452,1.016,3.82
7749020773,2.113,28819254,111410060,1.516,3.82
7943877852,1.485,28646269,107419834,1.842,3.82
8306917178,1.169,27952623,115013001,2.257,3.82
7765407356,0.934,28271042,110756201,2.253,3.82
8076310323,0.798,26386784,106754006,2.356,3.82
7768311581,0.736,32792733,111181286,2.465,3.82
8185471352,0.642,27202359,113340941,2.75,3.82
8433986909,0.57,26741192,112366079,2.905,3.82
7929432935,0.535,27282281,108900607,2.805,3.82
8126092670,0.507,28849680,106927858,2.992,3.82
8259950033,0.475,27524933,107246735,3.112,3.82
7616346973,0.461,29295947,111646305,2.98,3.82
8119963458,0.452,28947396,111911016,3.108,3.82
8163677597,0.436,28433140,109610332,3.143,3.82
8058546846,0.457,30598458,113641017,3.438,3.82
39057798375,21.926,126100888,454049633,1.008,21.47
39238215581,11.713,127250503,453368961,1.803,21.47
39717585000,8.179,127857198,445375068,2.441,21.47
39247603437,6.327,128639574,452998366,3.006,21.47
38722928343,5.207,127531118,507155434,3.495,21.47
38859261914,4.344,130756121,454615076,4.022,21.47
39365056632,3.762,126347068,447870733,4.475,21.47
38815034369,3.312,127818150,457511984,4.862,21.47
39450879175,2.994,124995628,448234274,5.252,21.47
39140563712,2.761,126182971,455791779,5.606,21.47
39714410861,2.517,126500030,455684908,5.802,21.47
38971033707,2.424,129345166,456812837,6.172,21.47
39534525804,2.154,129054265,450529195,6.608,21.47
39282599575,2.052,130019253,457959662,6.871,21.47
39488944710,1.932,126650663,455893230,7.127,21.47
39246539132,1.87,128890693,458369539,7.361,21.47
2734738453,1.134,22665450,41758466,1.118,0.98
2508485988,0.715,22485198,38304670,1.197,0.98
2529837850,0.573,21356970,38507213,1.286,0.98
2595170210,0.397,17213455,39781897,1.42,0.98
2592601940,0.426,20046887,39333614,1.409,0.98
2517697190,0.375,20361016,36008294,1.395,0.98
2879625253,0.242,19560984,35989389,1.738,0.98
2827422128,0.288,17566479,36377974,1.631,0.98
2802678392,0.301,19205652,39541410,1.676,0.98
2433363347,0.279,19093492,38227036,1.459,0.98
2681954335,0.247,17203571,38730997,1.594,0.98
3044247194,0.254,17438811,38468616,1.803,0.98
2664938744,0.245,17337740,39000369,1.613,0.98
2585138978,0.176,17427256,37374194,1.566,0.98
2410789939,0.234,19472761,37674435,1.579,0.98
2772821295,0.196,16295712,39842162,1.655,0.98
4074117834,2.039,20441810,47575259,1.036,1.95
4011234624,1.182,19928285,44640830,1.38,1.95
4125065927,0.982,23563945,45881965,1.565,1.95
4284511075,0.726,22200830,43245575,1.643,1.95
4020760368,0.614,25535709,45718919,1.773,1.95
4422098052,0.61,23755193,43712206,1.905,1.95
4097160562,0.617,21531143,45451071,1.752,1.95
4033409499,0.437,21142147,43787048,1.878,1.95
4398451777,0.395,20241188,44302472,2.056,1.95
4301310225,0.385,21724518,42140186,2.057,1.95
4361307070,0.406,21971309,43285606,2.049,1.95
4083972057,0.369,21861768,41854064,2.012,1.95
4135824083,0.41,20931776,47042497,1.967,1.95
4232472704,0.388,21658671,40859962,2.066,1.95
4258923611,0.318,21927606,44549273,2.135,1.95
4090824614,0.349,23182105,43050946,2.044,1.95
13358749348,10.233,101753554,99788428,1.018,8.61
13260528040,4.937,46296746,95275741,1.593,8.61
13385305691,3.762,41946429,95012062,1.969,8.61
13443349918,2.841,42755584,93880807,2.372,8.61
13555704407,2.8,54166071,100921367,2.442,8.61
13581974369,2.428,49470024,97990032,2.679,8.61
14236996035,2.306,51565186,96683403,2.896,8.61
13374022346,1.661,44566698,91217401,3.235,8.61
13249711289,1.97,46643632,98115261,2.97,8.61
13425476444,1.458,42201268,90410991,3.465,8.61
13612613407,1.763,47663528,96890432,3.262,8.61
13220037717,1.435,43128598,86657540,3.434,8.61
13110166063,1.757,39952765,89812519,3.145,8.61
13480337135,1.429,44452460,92744446,3.456,8.61
13819944066,1.311,44741320,86103976,3.729,8.61
13251102990,1.087,46008036,89690782,3.928,8.61
1035919673,0.169,16655905,31321823,1.054,0.15
1468689076,0.097,16180404,34119093,1.334,0.15
1459739017,0.073,15373840,31544244,1.342,0.15
1464817383,0.061,15886528,31384507,1.406,0.15
1214999823,0.053,13589875,33349274,1.198,0.15
1145877514,0.048,15137538,34126061,1.175,0.15
1341789250,0.044,16014246,31560942,1.306,0.15
1158603825,0.042,16388662,28729932,1.188,0.15
1424786313,0.04,15199970,33364684,1.356,0.15
1156382676,0.038,14389530,35188826,1.228,0.15
1158743880,0.037,13492790,35551457,1.181,0.15
1722855888,0.036,16504573,31100368,1.583,0.15
1294516888,0.035,14980287,26381567,1.346,0.15
1394247413,0.034,13521528,36103754,1.307,0.15
1453481084,0.034,14285755,33928830,1.362,0.15
1169935076,0.033,14871336,34376011,1.201,0.15
1568883350,0.659,21445276,36554495,1.148,0.56
1533133311,0.365,18887377,38151283,1.219,0.56
1470023434,0.228,17735727,35936494,1.258,0.56
1529217236,0.218,17284627,38206485,1.305,0.56
1404510078,0.166,17767500,36662057,1.291,0.56
1419942120,0.149,17328170,37103010,1.325,0.56
1536903595,0.156,18086321,35123985,1.415,0.56
1392057171,0.145,17178055,35152766,1.309,0.56
1836059929,0.137,17582302,38695387,1.554,0.56
1449757744,0.131,17289340,35455203,1.322,0.56
1439329399,0.128,15323497,37107258,1.263,0.56
1662033640,0.121,17027988,34256782,1.51,0.56
1403713992,0.117,17575336,35218564,1.325,0.56
1533773018,0.114,20646230,31633105,1.446,0.56
1513629800,0.111,15715870,35975868,1.374,0.56
1423841138,0.109,17812485,34022829,1.34,0.56
2629737000,2.635,47854524,53482573,1.041,2.22
2813911911,1.448,33278706,53572016,1.38,2.22
2711855910,1.048,27513285,56538620,1.485,2.22
2964275053,0.854,26641324,56570936,1.711,2.22
2834032525,0.733,27925890,52500937,1.779,2.22
2734898032,0.658,24277399,57108007,1.741,2.22
2884299522,0.599,25013180,52890702,1.904,2.22
2834097845,0.558,22671502,56861744,1.858,2.22
2584890849,0.512,21435184,56621782,1.812,2.22
2724766447,0.498,22280176,55939964,1.823,2.22
3030480200,0.49,22599509,55813638,2.066,2.22
2595170134,0.455,22474466,56322784,1.87,2.22
2786891162,0.444,24175835,51850582,2.012,2.22
3132435142,0.433,22854304,52993526,2.181,2.22
2861633289,0.42,20137891,59572237,1.962,2.22
2753565782,0.416,21441744,56966800,1.932,2.22
1403067694,0.491,16234602,42107402,0.995,0.45
1547328996,0.312,15286339,44259748,1.172,0.45
1617971910,0.25,15133510,42722419,1.3,0.45
1749672471,0.22,15561215,40862053,1.382,0.45
1914720716,0.204,15618084,40760639,1.473,0.45
1590934058,0.29,16497214,38163767,1.221,0.45
1473569220,0.19,20816354,39882777,1.309,0.45
1714152791,0.184,18385414,37401159,1.434,0.45
1681309760,0.185,16532050,37260281,1.448,0.45
1945607523,0.185,18193851,47314105,1.533,0.45
1506666818,0.18,16138751,46484801,1.232,0.45
1404676561,0.173,18515276,36996604,1.277,0.45
1710789348,0.179,16529836,51937462,1.344,0.45
1597469262,0.169,14202934,48312481,1.259,0.45
1369109413,0.174,15387818,41660595,1.245,0.45
1985331081,0.167,17082652,44125912,1.583,0.45
2178022995,1.404,20901798,70373675,0.997,1.31
2213030444,0.821,19154951,62510105,1.288,1.31
2616545271,0.633,17935605,72061897,1.516,1.31
2499829706,0.538,22836108,68413475,1.595,1.31
2330255644,0.471,18041920,69627274,1.539,1.31
2391210526,0.432,18593003,61157954,1.595,1.31
1997097451,0.4,19027205,67174323,1.481,1.31
2197960825,0.396,18369106,60579888,1.646,1.31
2103133632,0.375,19775710,58775771,1.588,1.31
2337581395,0.36,19188177,66737616,1.746,1.31
2028756488,0.349,19332041,58133558,1.605,1.31
2275208478,0.347,18963498,73978387,1.648,1.31
2131805566,0.339,20141929,63859179,1.629,1.31
2173692899,0.329,19024918,64898276,1.651,1.31
2482526319,0.32,20537202,72960905,1.693,1.31
