LLC_loads,page_faults,Input Size,cpu_migrations,LLC_load_misses,cache_references,cycles,instructions,bus_cycles,ref_cycles,LLC_store_misses_percent,minor_faults,cpu_clock,branch_misses,branches_instructions,time,user_time,sys_time
7298024,70002,0,16,246314,11888454,1096063039,2180203966,91860408,2130362770,4.147304511943763,70002,1139.75,5249994,346685715,0.046,0.57,0.059
4096785,68595,1,1,35626,20701435,3017364472,6221732511,141113074,3142164413,0.5817395342635189,68595,1642.74,14025947,981664312,1.131,1.126,0.004
5439086,70295,1,3,92586,19393507,2983325969,6180768124,144230844,3203536832,1.388205742079763,70295,1660.31,13779479,1004199130,0.572,1.136,0.004
5301145,69347,1,5,111268,17926103,3138819694,6458890558,140939859,3190704052,0.6323808212628946,69347,1710.9,15102122,1020250482,0.4,1.188,0.004
5486818,69303,1,4,71277,15663884,2767190366,5928232827,143804760,3242969819,0.5676308709791228,69303,1663.58,14085739,974160971,0.29,1.143,0.004
5232454,69608,1,13,170333,22331310,3297322968,6299760985,156492937,3480326395,3.8091515170065096,69607,1801.05,15636246,1061656064,0.26,1.259,0.024
5051822,70386,1,21,307162,25016083,3946527116,7141215547,179075878,3911592436,8.067120575889392,70384,2093.48,15604648,1151872997,0.27,1.474,0.1
4950323,69421,1,14,391455,27527367,3716609702,6608505177,175400593,3934329332,6.245887899737005,69419,2088.7,14795107,1016099259,0.23,1.469,0.1
6277187,69731,1,2,318445,18453530,3253320001,6086283521,176338434,3977173200,5.758325474051495,69731,1993.63,14715126,994298801,0.191,1.393,0.09
5966956,69401,1,11,459148,20523985,3462205311,6726586650,149241490,3415966349,6.25153917679488,69401,1870.09,13446852,1036819637,0.153,1.324,0.024
6329042,69800,1,4,365717,19441542,3752982562,7224087018,162424950,3711263671,5.077256067995582,69798,2004.35,13913133,1103690659,0.155,1.431,0.062
7111650,68836,1,10,914401,30387049,4398808016,7554070363,192915604,4370528247,14.53098286931273,68830,2280.71,15038200,1029552542,0.165,1.702,0.064
5756623,69858,1,13,548961,26185398,3188817436,5698388367,167426650,3732406106,8.47511460915416,69850,1931.23,15537909,1047076367,0.122,1.354,0.059
5149011,69797,1,21,450131,27962757,3008633435,5056748251,173548775,3934602824,11.981016214301295,69797,2048.05,14182557,949014078,0.121,1.496,0.028
6265638,69541,1,13,795430,26431963,5192872186,7672881552,240355455,4804655377,13.325597194611117,69531,2703.27,19430312,1340954764,0.166,1.953,0.245
4815351,70197,1,20,324281,28584839,4329118485,7115403626,177722936,4044916378,6.621610846391364,70190,2242.69,13880603,1066864254,0.123,1.616,0.114
6038537,69912,1,14,309636,23462699,3840423646,5603494671,209692315,4642560425,7.820407642681941,69905,2323.06,16767083,1114146124,0.122,1.676,0.13
4362128,69151,2,1,43667,26677698,10407997738,23752659732,475843270,10489776367,1.6993410409867755,69151,5011.81,43917038,3620664684,4.5,4.493,0.004
5002649,69943,2,20,129486,27723906,10684720696,23912763986,487830971,10666359079,10.80431409791191,69943,5132.47,51598066,3672256823,2.309,4.608,0.004
4361707,69904,2,6,50525,26364933,10614780296,23978553760,492138693,10880280725,1.0134961296914335,69904,5182.91,43900425,3663897857,1.558,4.61,0.052
6174227,69745,2,11,58098,22089281,10642176618,24039825580,494530511,10705248086,1.685377541063409,69745,5162.41,48845211,3669915287,1.165,4.629,0.016
5391299,69220,2,8,56387,25992066,10405427265,24039720071,492743033,10909827799,0.678242012957275,69220,5174.82,44883639,3617042268,0.935,4.636,0.02
8044000,70168,2,15,543577,23139521,10747924691,24236648534,507872143,11212351845,12.162988611908018,70166,5319.15,48820692,3668012136,0.803,4.775,0.016
7167397,69571,2,17,348170,24146712,11118061427,24697912481,530286339,11773695584,2.583175368681726,69570,5546.15,49999788,3708675615,0.728,4.941,0.092
6935621,69665,2,25,435059,32247488,11426192277,24294012434,544000990,12005239138,5.9580700215915305,69663,5726.74,45146996,3702568562,0.66,5.055,0.155
9032991,70311,2,17,1327418,38022150,11902929236,23891970043,560973587,12472378506,17.381902184261815,70305,5915.58,46757895,3738989519,0.605,5.28,0.12
7321190,69559,2,19,1034182,35699135,11784886393,24464928191,545969442,11515585366,16.061266447289658,69555,5694.12,50476455,3799637886,0.521,5.084,0.084
8368780,69674,2,14,1459958,42669125,13181182434,25476765621,591616621,12994990877,23.14172116736257,69674,6290.53,47599321,3920935549,0.539,5.542,0.242
7933218,68998,2,16,1079510,40843692,11878967223,23804752470,566675244,12467660290,19.36029263304465,68998,5897.6,50362427,3722174258,0.454,5.269,0.108
8452181,70282,2,25,1120010,38706430,13161995894,25280746962,598010445,13025639165,17.368909558217588,70279,6371.09,49681964,3944015618,0.464,5.584,0.282
8276866,68948,2,25,1879598,49367021,13698054620,25276055559,653767383,14527239023,23.294867599505608,68940,6925.07,50969098,3900006859,0.47,6.128,0.3
8022899,69656,2,34,1035347,35348188,12558313929,25624336151,562858665,12433842807,14.103895119083528,69648,6093.89,46225469,3767197896,0.379,5.346,0.237
7662766,69626,2,33,946857,40155206,13220110048,25743899681,589570155,13158258018,18.53037953536705,69616,6379.02,46932722,3857584542,0.381,5.646,0.238
6545270,70801,0,17,381654,29770421,1834176185,4039158494,88825337,1968382154,1.3455187295260018,70801,1140.08,5756059,534914913,0.57,0.56,0.02
6671535,71507,0,19,226608,28730867,1740191329,3627205853,89233310,1982150813,1.224478136455795,71507,1121.6,5447309,511928650,0.303,0.565,0.02
6441825,71895,0,13,271540,28999090,1817283031,3903545364,85012017,1977449747,1.66555031003931,71894,1123.3,5290073,495185638,0.21,0.564,0.02
6624781,73054,0,9,248929,28592334,1788775444,3852402930,84359993,1914033735,0.9993834245351207,73054,1134.2,5022178,510567592,0.165,0.57,0.016
7141525,72933,0,11,230572,27513879,1641698427,3814424816,91766235,1999247191,0.7932032782459991,72933,1128.55,5801068,524478771,0.14,0.56,0.032
7006931,73216,0,12,122129,23029405,1350353056,3138324830,85876306,1963664455,1.246165388575568,73215,1133.84,5175496,466343202,0.122,0.562,0.032
5882593,74887,0,11,95025,29418284,1845692840,3947667322,89348273,1709594290,2.1754392614243208,74887,1140.56,6063598,527513858,0.109,0.577,0.02
6730064,74982,0,16,244774,27846723,1538760418,3301092314,93676606,2083333895,1.5200416519950644,74981,1191.25,5781636,527299439,0.11,0.629,0.021
6335031,74555,0,21,59214,30328116,1757978938,4230563558,87990386,1511667786,1.7751323657335425,74555,1140.2,6583895,529986943,0.093,0.585,0.02
6605741,76332,0,20,95313,30741433,1866358500,4074396103,76986942,1780807205,1.7497319786264942,76332,1155.82,4849141,407152329,0.09,0.569,0.046
6301405,75651,0,18,81167,23008989,1104199330,2537323526,82706998,1931571350,1.2063772586680688,75651,1159.6,5059674,441165678,0.085,0.587,0.036
7202478,76617,0,25,139192,23324222,1159569158,2784386004,89328960,2046906958,0.75092128161232,76616,1154.66,5299412,474391493,0.082,0.587,0.035
6956474,76394,0,22,95217,23764932,1126380754,2605727919,89601141,2054661430,0.6493269081235511,76394,1207.07,5201296,461949143,0.082,0.638,0.039
6033839,77622,0,12,221611,31422444,2009173977,3846936746,84176514,1774300815,1.0052895596482314,77621,1251.03,5449744,529785718,0.083,0.698,0.024
7231380,78152,0,25,105106,26236321,1484820397,3024985095,104008708,2314278175,0.7276031493576416,78152,1298.91,4971769,505284299,0.084,0.684,0.084
7212971,78081,0,43,166476,28051880,2035020683,3641405712,89261940,2173934170,2.891122605014176,78081,1339.67,4249022,401342849,0.084,0.754,0.059
10545994,73493,1,12,393655,56935193,4412785315,11610938541,205633883,4594897344,1.011293933387531,73493,2340.66,8275445,1296707930,1.76,1.747,0.04
11489044,73556,1,17,470777,52250015,4230824662,11377916667,207051455,4620047797,1.915262039100406,73556,2359.81,7817241,1277588600,0.899,1.776,0.02
11205971,73461,1,31,620583,53816270,4300767140,11202290684,211075536,4701680581,6.973898197803992,73459,2366.75,8165786,1304105149,0.611,1.763,0.04
11636915,73319,1,28,607660,54244054,4444635363,12027147662,206603616,4647022760,3.4990920751275656,73319,2359.56,8470604,1257865085,0.465,1.77,0.032
10689462,74725,1,10,470527,55922594,4397489745,11636083666,212817962,4488082540,1.411437931068507,74724,2354.37,8856329,1325924327,0.378,1.764,0.036
10414787,74696,1,17,432259,58154520,4548358370,11620018208,201181629,4519610780,2.877709767166293,74694,2380.51,9005130,1338190430,0.324,1.767,0.056
11132637,75769,1,13,430886,56397734,4515188390,11623032393,198940642,4482435877,1.917732893548528,75768,2387.63,7528964,1295183922,0.284,1.756,0.072
11337956,75631,1,27,363725,57594017,4356428093,11230404996,212286629,4584628657,3.262677448508421,75631,2388.77,8373172,1331609971,0.253,1.774,0.056
10280616,77508,1,14,296687,56988713,4256356759,11055666718,213560142,4722623544,1.5914972790613429,77504,2395.38,8469387,1321544843,0.229,1.781,0.052
12269092,77612,1,25,540915,53954080,4157701243,11036400578,215428716,4776652760,1.842833613729353,77611,2400.93,8417111,1329526373,0.21,1.778,0.069
10943599,77457,1,19,441220,55402443,4229281224,10057246085,228124401,5082967100,2.416726338921949,77457,2552.32,7728373,1256210990,0.21,1.914,0.084
10907038,77262,1,27,449821,59825910,4704512326,11534414640,203030245,4403596575,3.5563403697476645,77259,2459.68,9114021,1353867810,0.187,1.807,0.103
11539025,78661,1,32,343044,59897043,5226119942,11966223801,252354510,4913470707,2.872587792537288,78661,2777.94,8718720,1351425249,0.201,2.16,0.064
11522710,78679,1,83,520433,61438148,5538629429,12025632637,264040572,5025450710,2.5239261192302376,78675,2917.27,8253232,1346144211,0.199,2.25,0.111
11184221,79438,1,46,499757,60656758,5379613971,11836617151,258503961,5073698010,2.858509235909607,79436,2865.34,8620828,1332611791,0.186,2.192,0.125
11064027,79598,1,35,319407,61395542,5110062815,10485191468,269377522,5939751691,2.519501312794545,79598,2982.56,8128445,1319289755,0.185,2.349,0.088
19920520,76848,2,12,893774,118977293,11241059838,32449283528,526696431,11575378290,0.9891834743707372,76848,5514.57,14821455,3407214692,4.846,4.837,0.076
19712123,78283,2,18,986816,120881287,11423183014,32352866386,527049271,11601296776,4.395974592082968,78283,5553.87,14076122,3453537888,2.45,4.837,0.1
19075740,78103,2,17,991293,119765486,11248398857,31725244862,528224915,11652817004,2.570915898229432,78102,5539.85,14448792,3403031896,1.638,4.817,0.108
19403266,79697,2,41,1047957,122481441,11479200370,32161735218,532112687,11567496939,4.681812239520252,79694,5586.81,15029192,3431101308,1.245,4.86,0.104
19338679,76990,2,39,923870,119552250,11164894376,31643789514,531705344,11701884328,4.100672556062886,76988,5578.29,14352244,3400432434,1.002,4.86,0.096
19691390,78398,2,18,747848,120875356,11336053477,31894147432,528334557,11668830595,1.8518910203280563,78398,5569.91,14228576,3434887975,0.839,4.827,0.123
19377200,78380,2,22,733012,123832441,11631180468,32500840985,523160304,11574596085,3.198935601625672,78377,5623.68,14374081,3405867779,0.731,4.926,0.093
20958916,78330,2,54,1004839,122597509,11466509851,32201456297,533540357,11782838310,4.837957183561195,78326,5619.36,14585279,3429654772,0.645,4.887,0.112
20484598,79954,2,45,1073490,121392434,11338762023,31970568080,539034223,11867317701,3.593550143007868,79949,5657.88,15216924,3394374080,0.58,4.92,0.116
19935289,80543,2,88,1161973,124443073,11558904676,32222230642,538034639,11445008195,6.383389213166529,80536,5678.56,15411799,3439886146,0.528,4.885,0.175
20393017,80824,2,62,942751,122846848,11179914229,31115294213,539403177,12011521069,3.465884400034765,80822,5724.13,14652199,3372269045,0.487,4.94,0.176
20941696,81918,2,57,1154795,126485224,11415676799,30653612001,540619555,11911174345,5.442175187565762,81901,5779.26,14334198,3291791114,0.454,5.013,0.153
19004461,82002,2,55,649762,133416168,12878354708,31411156672,599206449,13246826642,2.473745932491161,81991,6344.46,13597605,3466421230,0.468,5.589,0.152
20853496,82406,2,67,1248606,127756284,12671134111,32113681471,602082973,13330409194,4.030958140524628,82403,6322.04,14510152,3418473662,0.44,5.568,0.155
21301872,82321,2,72,986459,134700144,14032441405,32416043080,653594455,13797244687,3.424106835583977,82318,6830.43,14784842,3470712558,0.445,6.06,0.173
22368614,83983,2,57,967433,135985731,14731094454,32396299385,691034860,14939008777,4.720289138501166,83965,7216.84,15165001,3476856737,0.443,6.414,0.208
3330414,69378,0,6,28571,14495946,649878499,759422416,29389545,672350295,1.7192176309681082,69377,541.07,3345456,150533116,0.188,0.002,0.0
3407730,69719,0,13,98837,13644627,542351791,688021447,29702722,697741424,1.0409381745661062,69718,532.68,3487243,156570813,0.195,0.001,0.002
3790075,69693,0,7,102766,12761305,558053307,667979408,32666709,767598264,0.5523163420483851,69692,536.01,3646062,163776061,0.189,0.002,0.0
3495688,69078,0,0,60684,14023217,545869983,670644585,30717667,684528663,0.504564305361234,69077,527.78,3658899,162650789,0.189,0.002,0.0
3553836,69779,0,3,100483,13618781,557147482,692004113,30617154,723464702,0.628020926133025,69778,531.72,3506998,153316143,0.19,0.002,0.0
3138768,69750,0,5,30833,15621462,565677739,753627581,29088004,636812477,0.6017502883430587,69749,530.56,3669443,167889515,0.189,0.002,0.0
3337722,69931,0,5,23806,14024478,577525577,714203688,30868903,699683161,0.7191211518171352,69930,530.42,3722682,174873865,0.19,0.002,0.0
3426919,68756,0,4,49220,14346475,618348800,711839148,30279597,712317453,0.8749183407922322,68755,530.91,3502152,151851015,0.188,0.002,0.0
3733217,69373,0,4,70869,12691503,514301317,635476668,33856193,782704935,1.0085346516183191,69372,530.52,3792686,163850040,0.188,0.002,0.0
3536873,69624,0,4,65089,13882870,578618497,689327141,28986187,707600642,1.3202128700009186,69623,533.92,3447450,158875318,0.189,0.002,0.0
3375805,69302,0,10,27083,14213401,585217432,718893716,31726816,698835879,0.7468090956336275,69301,532.4,3628483,155697996,0.19,0.002,0.0
3279166,69033,0,10,47456,14797047,549005876,715204712,29891614,651301900,0.7774663604905019,69032,530.49,3717634,169470183,0.188,0.002,0.001
3496993,69062,0,8,48025,13808859,553195467,650381371,30007278,674025909,1.8232898501479808,69061,529.62,3485882,154362446,0.187,0.002,0.0
3603284,69419,0,9,26891,13681879,542250097,644427908,32172741,706410703,0.899412405064229,69418,536.37,3801368,165180177,0.189,0.002,0.0
3276193,69427,0,8,54495,15213957,614602492,729838119,29679844,682150779,1.9208778801321107,69426,538.99,3558456,164767627,0.189,0.002,0.0
4045501,69068,0,11,56439,11919534,514985255,630904039,34509020,825436241,1.2141276972817137,69067,531.85,3557287,156139525,0.19,0.002,0.001
3539303,69000,1,7,78218,13960184,558487102,704390278,32261965,719038439,0.7640696920254036,68999,538.7,3507420,155957310,0.188,0.001,0.002
3838092,69376,1,8,32762,13553327,603309552,686062714,31940765,755715080,2.2020085391191326,69375,546.59,3451564,156947957,0.189,0.002,0.0
3541357,69033,1,6,207049,14440441,586301530,727699391,30680989,695503865,0.7977167234027438,69032,541.65,3570095,159267296,0.19,0.002,0.0
4155823,69646,1,3,201453,12800840,526700284,652216470,31697128,840400071,0.8543408810149311,69645,544.84,3417531,150674917,0.187,0.002,0.0
3720616,68717,1,9,77294,12734482,530312756,664064515,31869920,705202282,1.244694979182354,68716,541.46,3603316,161041402,0.187,0.002,0.001
3732214,69036,1,4,117760,13838820,506761189,633040738,34446581,762320616,0.6270634839594804,69035,542.62,3956945,167197158,0.189,0.001,0.002
3581942,69145,1,15,254102,13095298,558909826,691287536,34418433,788799590,1.395139085323634,69144,554.23,3864701,170894987,0.189,0.001,0.002
3237618,68993,1,15,140688,14960718,516287398,686049112,31090810,669742418,1.102404450018602,68992,547.64,3823361,168699061,0.189,0.002,0.001
3706289,69193,1,5,185792,13366044,552848419,693900524,32377450,741163549,0.690036849412417,69192,546.3,3664780,162999234,0.188,0.002,0.0
3604384,69743,1,15,67667,13272142,555267574,673604367,29889887,707541698,0.9849581774354786,69742,547.14,3264718,150140663,0.188,0.001,0.002
3781750,69058,1,10,209583,13185750,548805776,659754634,32932312,780771185,0.7547688971465621,69057,546.21,3729624,155489137,0.188,0.002,0.001
3723601,69718,1,11,129118,13801659,568545599,688375663,32777589,746932845,0.6874320873985285,69717,545.38,3515081,156008189,0.19,0.002,0.001
3818329,69927,1,11,133741,12715183,566606333,663555811,32489735,735353284,1.8949191045839011,69926,551.38,3512768,151119862,0.191,0.001,0.002
3510700,69431,1,16,105658,14380890,526313226,697618405,34816933,749423063,1.3285273384479424,69430,552.09,4115296,176338196,0.189,0.0,0.002
3720295,69701,1,7,87479,13929459,551920484,673757751,31111540,755625968,1.050293738357931,69700,546.54,3449514,157401466,0.19,0.002,0.0
3856467,69358,1,10,227054,13521402,567167746,663431005,32392356,771462039,0.9404702866554184,69357,544.69,3497249,156797529,0.189,0.002,0.0
4098331,70031,2,11,241697,15954358,686594942,846784960,35651726,839976012,1.6962425471007518,70030,594.19,3891449,176795075,0.186,0.002,0.0
4093743,69344,2,11,307001,16854182,725797550,868937830,37059281,825407690,1.8299801189092049,69343,609.12,3873530,186903366,0.189,0.002,0.0
3726203,68667,2,6,313014,15904160,763471242,893643090,35460230,772849150,2.329248564985041,68665,598.58,3848844,195432327,0.188,0.002,0.0
4400028,70084,2,7,486826,14529792,630737226,746700886,39082363,914225642,1.6603631947727502,70083,605.38,4138170,181834801,0.19,0.001,0.002
4277782,69657,2,7,312624,15309494,612426913,754554345,39369558,874263239,1.2689125171561262,69656,597.83,4113583,181874120,0.188,0.002,0.0
4197079,69778,2,4,468095,14672621,595280135,748607675,37761014,880848050,1.200744010438355,69777,597.65,4083203,177692598,0.189,0.002,0.0
4002617,68726,2,10,317017,16563057,632494631,803756954,38023730,840422033,1.1980612077339283,68725,594.79,4171870,196750748,0.19,0.002,0.0
4251678,69320,2,8,333650,15292062,672997339,815191200,38030625,867961603,1.5214157833914883,69319,604.06,3801911,182593864,0.188,0.001,0.002
4484160,70012,2,7,439696,14577999,662789565,794093598,37197334,903498645,1.290321183735082,70011,603.04,3742134,167754674,0.19,0.001,0.002
4528143,69069,2,5,338741,14444566,604212064,768452982,39126859,913610287,1.3758446947961234,69068,597.14,3948005,174614688,0.19,0.002,0.0
