cache-misses,time,branch-load-misses,dTLB-load-misses,cpu-cycles,L1-icache-load-misses,s
18729668,1.836,45772492,1087972,24523548697,38530233,0.77
17680937,1.801,39922926,994683,25108898975,33351794,0.77
15551766,1.701,48595049,1299400,24968994451,45709923,0.77
18379211,1.754,44998511,1394633,25219610331,42273028,0.77
16372018,1.56,47185495,844079,24862867845,44507245,0.77
15063793,1.765,40772604,2114281,24651730275,44628030,0.77
18791649,1.415,41135958,1123819,24973202750,35488735,0.77
16722260,1.376,45343089,948565,24277064535,38760560,0.77
16901541,1.089,41999393,958194,24294463070,38369794,0.77
13021813,0.169,15121980,785624,4092552188,36739154,0.02
12058596,0.097,16201455,785072,4443453403,35466946,0.02
14087064,0.072,12969652,757539,4065874681,38176488,0.02
14091842,0.06,14319196,743309,4200380725,34569688,0.02
14242336,0.053,14737846,832680,4665736613,28986061,0.02
12244505,0.048,13801126,718550,4280586781,39703691,0.02
12662513,0.044,13780125,800856,4123962380,29683394,0.02
14394396,0.042,16135094,910598,4158178896,27292133,0.02
14000276,0.04,16716977,997997,4086985157,29090824,0.02
16727944,0.042,15740070,890298,4155703559,28896112,0.02
13185000,0.037,16502283,804104,5406997228,31281309,0.02
13058392,0.038,14593907,874636,4103848830,37167900,0.02
13402710,0.035,18059999,861922,4683260369,30368135,0.02
15701015,0.034,16435567,997918,4048285624,28229014,0.02
12355273,0.033,16770085,921580,4896859965,28447285,0.02
12478810,0.033,17563831,982235,3961458429,34289454,0.02
12682419,0.606,20913191,898268,5209958768,36748275,0.07
13141615,0.365,22658831,886094,6285257335,34773699,0.07
13655395,0.268,19302896,851414,6601049572,32673357,0.07
16632739,0.22,18268753,985623,5446902949,28872094,0.07
12147324,0.189,19701725,837940,5100429992,33284364,0.07
11394256,0.169,17892147,869800,5253524772,34091809,0.07
14275173,0.157,16086723,866032,6686414198,32303227,0.07
12661709,0.145,17667297,744963,5291352026,37813666,0.07
14366159,0.137,17765604,1066471,5384985098,34186589,0.07
13560553,0.131,19676167,1005506,5974125418,32602874,0.07
15277806,0.125,16480544,834772,5023169730,28353725,0.07
11654312,0.121,18725976,1031077,5372537073,33802314,0.07
13621225,0.117,18428613,949224,6405535180,30990218,0.07
11588141,0.114,16819443,786953,5642529037,39725701,0.07
12467979,0.111,19667286,860767,5983011425,33228886,0.07
12664507,0.109,18946851,911824,5649564740,30562820,0.07
13506423,2.636,45835537,893601,10102609040,61266167,0.27
14997972,1.452,32977289,855974,10280138959,48816588,0.27
13171610,1.05,30670250,917414,9668494932,40488268,0.27
13168974,0.856,27494058,882029,9744902625,40973574,0.27
13159091,0.738,25473343,927469,8947158068,39676120,0.27
14267219,0.655,24017734,823310,8903539294,38178029,0.27
12453235,0.603,24448085,831500,9282418661,40121301,0.27
12558792,0.558,25207030,922866,9507650239,35381378,0.27
14446411,0.473,20242093,876329,9814544727,31768620,0.27
14188145,0.492,20986962,761811,8723094341,35784345,0.27
12385975,0.477,22798561,815518,9178247358,36813224,0.27
13299594,0.456,25057307,887225,8837829868,34771513,0.27
13211863,0.413,21532482,870450,8626049949,35278637,0.27
13900622,0.432,21410146,847717,9614874388,34647667,0.27
14229295,0.421,22746790,810819,8944010069,40362622,0.27
13890122,0.41,21458977,826930,8655085765,33020716,0.27
14163723,0.514,14687199,756293,4959737316,35872002,0.05
12304933,0.31,16379456,913770,5653587882,37868184,0.05
16268865,0.253,14500124,869758,5022463346,32308148,0.05
16752193,0.222,14849385,818594,6192719813,33196863,0.05
12547340,0.219,18900628,811091,5643504316,36915797,0.05
14187180,0.198,15766418,923549,4963797899,28902298,0.05
13078297,0.191,14390749,949986,5246950872,31230179,0.05
13601414,0.183,15860661,841846,6098681456,39092610,0.05
16855775,0.189,15225871,862167,5465367300,31420618,0.05
13074786,0.182,19341888,937815,5694831626,31646773,0.05
13933371,0.179,15958007,842051,4960237035,37432758,0.05
13622318,0.182,14515630,910397,5073902500,37533241,0.05
14542548,0.178,16345757,849723,4966934761,34531655,0.05
14821579,0.172,15213678,871136,5432849597,29153644,0.05
15051168,0.17,16919233,1003204,5363234980,31048550,0.05
13758833,0.171,16073227,780817,4968529258,36863722,0.05
13587461,1.412,20104666,850620,6887258114,32325796,0.12
15933644,0.819,19689338,881387,7103462081,32973409,0.12
14392717,0.626,18191878,890614,8093295606,35394494,0.12
13108282,0.519,17903469,926511,7585045767,32640922,0.12
12101008,0.466,20839651,913501,7381894887,36651111,0.12
13788195,0.434,18810145,876043,8124993035,37731756,0.12
13505699,0.403,19223553,917335,7849069113,32583649,0.12
15137765,0.401,18934459,929857,7365713064,34526775,0.12
15472079,0.386,17805189,880276,8455081722,35181848,0.12
14770504,0.363,18435598,870390,7383685193,31123101,0.12
15407628,0.35,16874258,904235,7821938182,33554461,0.12
13755124,0.35,20462561,936061,8272044141,34369967,0.12
14074573,0.339,20261758,917933,7378504271,41298614,0.12
14117948,0.332,19139699,877869,7536952296,39742876,0.12
15285913,0.322,18166472,782725,8487912295,35677135,0.12
13907783,0.325,22082183,988863,7526854786,33342655,0.12
18425022,4.741,30779567,900406,14957681072,36790511,0.35
16131539,2.726,31343907,963109,15176185026,34423462,0.35
15676453,1.894,30220137,861400,16003217259,44539673,0.35
15530002,1.548,34340972,988332,15352845320,39823119,0.35
15528353,1.314,31195023,1028303,15652831050,36262246,0.35
15242254,1.192,29831464,847692,15426315903,43485413,0.35
16238777,1.088,30823593,1030099,16100096085,36847864,0.35
16081557,1.037,32040351,973183,16068586881,39887075,0.35
18533036,0.972,28451327,1036846,16974831213,32102427,0.35
17524731,0.934,29422985,970904,16220886313,37724885,0.35
17223142,0.883,27570120,932159,16253208940,39473058,0.35
17059424,0.914,32630785,999477,16510249309,37139437,0.35
15705491,0.842,31733798,1164597,15969030079,43836044,0.35
17348278,0.843,30879396,1019745,17038707835,36399383,0.35
15925755,0.798,30484638,1080106,16130604014,40610863,0.35
18158266,0.774,29644004,989523,16028206251,36703704,0.35
26761931,1.977,32479299,5930959,8683366763,43882570,1.04
26287239,1.908,47561031,6579918,9781274734,65231162,1.04
27887429,1.727,42654465,6471698,9597173490,57594126,1.04
28989939,1.561,34325042,6373649,9083971883,38634148,1.04
27237530,1.524,36835732,6443636,8544487182,44296415,1.04
28149729,1.519,36116093,6333033,8630591826,45414873,1.04
27934092,1.468,33041609,6065365,8486376829,39859871,1.04
26102538,1.464,32435513,5985781,9372092506,44588418,1.04
28544845,1.487,35205847,5779035,9110585911,43262314,1.04
27470935,1.464,36704139,5567643,8788589447,44379579,1.04
28252182,1.455,34975825,5891771,8772247517,42732878,1.04
27917226,1.452,34347666,5713722,8702795144,45809459,1.04
27902636,1.472,35425773,5627448,9502232199,45772212,1.04
27577374,1.457,36395490,5900484,9459013991,43377069,1.04
28488428,1.456,33819079,6989844,8782273488,41082745,1.04
26188012,1.66,50615387,6257368,10246448463,68827523,1.04
52484141,5.407,75258030,15474665,16556063808,86801981,2.82
52451273,4.221,60126616,16082199,16417817483,54828061,2.82
50294346,3.755,57134172,14634835,16168358809,56970241,2.82
51113118,3.638,53759542,13385946,16101371330,55898198,2.82
53854975,3.602,61377305,16204919,16601689024,56380202,2.82
49463899,3.514,66027491,14639720,16376792681,63024007,2.82
52836901,3.391,54426904,15928781,16388620168,49528767,2.82
52693620,3.395,56504470,15105667,16330372274,63595991,2.82
50720382,3.414,62038246,15318607,17081476658,61857090,2.82
52477036,3.305,54450393,15948344,16207686458,50654691,2.82
51543026,3.342,54212398,16460816,17564040699,53046911,2.82
50939320,3.259,54481429,14399591,16536298986,49859333,2.82
49920089,3.273,55984792,15486669,17586954825,47811472,2.82
50301096,3.28,57672178,14660579,16478383518,54252337,2.82
52623596,3.613,59304691,14663086,17141953646,56605639,2.82
52714979,3.295,61384741,15431995,16770849513,58103194,2.82
103902032,12.816,108711462,39655664,34599443004,89172707,6.72
103793762,10.455,102974714,38438044,34749510648,77582720,6.72
103712718,8.821,107218376,37920822,32952975701,90630097,6.72
103433789,8.225,98383152,37486946,33646269898,79718612,6.72
102941368,8.211,116000028,38180745,33397344909,108890610,6.72
109173435,8.815,100826614,40980773,35737414797,81484072,6.72
104151270,7.561,97461647,38575548,32867540440,72579603,6.72
103054902,7.601,108264938,37640877,32590536440,86171715,6.72
107504838,9.149,106528729,40566445,36488632957,81251750,6.72
102692258,7.514,97857986,39207896,32836195623,82609408,6.72
102929843,7.52,110609959,40536056,32956754354,87311109,6.72
103834584,7.316,96860773,39366654,32539763542,69099796,6.72
103077454,7.394,106814487,38678045,33458702708,87131090,6.72
101650160,7.309,110046557,38631339,32904687698,76887012,6.72
107413395,7.364,98804125,38636682,33002525502,75501676,6.72
103208449,7.3,103263230,39674943,33437659324,77557923,6.72
12619544,0.889,25175500,913443,6716733084,41392238,0.24
13701967,0.592,28103749,840677,7368944946,42446229,0.24
13752864,0.428,26663058,970964,7115466048,35965612,0.24
17525556,0.386,28239548,1023417,7093258071,36025001,0.24
14224922,0.539,29163207,1021488,6508507792,36875266,0.24
15996769,0.406,29243638,1098509,7750283062,37477696,0.24
16355378,0.433,31249880,1306655,8063327839,38388329,0.24
15180157,0.462,25423347,1172827,7549188101,47264263,0.24
15934076,0.442,29578497,1294654,8012187454,41180336,0.24
14124872,0.445,32570723,1612750,7897067889,42849568,0.24
16054909,0.471,28734572,1586748,8181594392,43359147,0.24
15441513,0.467,35087797,1618042,8887277069,41800399,0.24
17830769,0.499,29255808,1473006,7571294716,37431095,0.24
16403659,0.43,29492347,1397269,7889494819,46042475,0.24
15225222,0.493,29458124,1487382,8827497291,44331430,0.24
17086539,0.438,29371673,1753764,9457887754,44671141,0.24
19568577,2.615,48443265,1113444,10481722136,44811532,0.68
16784592,1.618,49077864,1170463,11001609400,52483762,0.68
17630842,1.114,51953976,1018045,9992957924,38372350,0.68
18234382,0.937,51108790,1063225,9994352340,44303773,0.68
17428007,1.7,53100267,1451148,12462985703,52858594,0.68
19173607,1.203,51575086,1677259,12723278157,52580469,0.68
20091602,0.939,53712783,1609326,12652756579,48460630,0.68
16248929,0.81,49059705,1216099,11294166502,49434094,0.68
21169685,1.197,54823081,1500460,12583637353,42119237,0.68
18528412,0.933,54898227,1678760,12225016769,50110788,0.68
19861879,0.985,53020060,1926104,12441236692,52414784,0.68
17876110,0.879,53160671,1960310,12280296785,56353534,0.68
22900205,1.546,55971046,2883690,15952148473,65635702,0.68
21579947,1.329,53863400,3435975,16293075290,61273111,0.68
23152331,1.084,55299618,3062831,15025380482,58812764,0.68
20218314,0.907,51873199,2106616,12649370365,53990208,0.68
39025302,14.796,296505212,2726906,46038522385,112989758,3.6
43632331,8.2,289766474,2259727,42991877725,97377970,3.6
41114557,5.785,282065141,2203251,41496259806,97465560,3.6
40153112,5.083,290720258,2635004,41582834677,90879713,3.6
42512658,8.632,291635426,3233122,46074085146,120122999,3.6
42114095,5.291,285948185,3487117,44504242680,113651051,3.6
40982038,4.177,289602563,3519956,44987606991,115081309,3.6
43406791,4.052,296160165,4122129,47802626432,125547279,3.6
54430996,7.155,297492848,5540907,55336318082,150974244,3.6
53682897,4.885,305147586,6018173,55977674808,174613174,3.6
49874898,4.35,297311699,5986789,54446300396,155610581,3.6
59221108,4.281,310187029,6878461,59570625357,172052642,3.6
60188839,6.726,319565870,9393327,69777207201,204196693,3.6
57708513,4.882,315563472,8106499,62875799318,177084307,3.6
62218222,5.004,317423144,9592861,67212171847,180974048,3.6
65223376,4.875,316317489,10867546,72870228495,208853207,3.6
14775843,0.522,30723153,969999,5575662071,32656900,0.07
15093230,0.315,30887123,1004469,5560167684,32220415,0.07
14738372,0.252,25992614,836323,5582875704,32515082,0.07
15062019,0.197,29680865,828390,6564341644,32005473,0.07
12618369,0.215,31314509,1025403,5807692422,31664611,0.07
15661868,0.203,30942383,935165,6505422929,28693772,0.07
15964885,0.221,32176315,945703,6244353362,30560049,0.07
16929850,0.178,30632245,1019233,7235926220,30297930,0.07
13551718,0.198,32294795,940990,6123207017,32139193,0.07
16316323,0.192,29367104,1029596,6393726829,30815928,0.07
13566973,0.181,25471422,901147,5883527571,42778872,0.07
14414918,0.194,25829035,855022,5907174569,39934340,0.07
16582558,0.228,33941616,980140,5605368628,28333300,0.07
17310453,0.215,33236048,1059662,5582088572,36429308,0.07
14984543,0.23,31161939,1013977,5703385342,30757833,0.07
13940012,0.182,29143702,1077773,5908247346,37401098,0.07
19613534,1.485,59857943,944321,11130990854,38146409,0.19
21133859,0.831,62848667,1086840,10721936182,34125082,0.19
19509649,0.606,61675744,1130093,10619891778,39104036,0.19
21332717,0.471,60254742,1067680,10829159425,36010681,0.19
21409666,0.435,58676695,1107479,11412916102,33850675,0.19
21166585,0.485,63309260,1356605,10946881325,36787904,0.19
21097367,0.381,64396670,1182902,11294545043,35877370,0.19
20793708,0.477,60648931,1297814,11015340335,39401508,0.19
21534335,0.458,63908669,1109439,10537869725,32849134,0.19
23859488,0.496,65591292,1235588,10988526564,34362837,0.19
21117845,0.444,56859584,1038860,11891618750,43338907,0.19
21536223,0.402,64584838,1257952,10874939344,36186678,0.19
18901187,0.45,61251183,1210401,11837017787,41085147,0.19
19635152,0.48,61801048,1140116,11134567068,38362258,0.19
21414654,0.461,60658904,1293344,11374857600,34798876,0.19
19960318,0.44,57123666,1141991,12012882073,45550049,0.19
65297929,6.032,204242787,1196366,36941505909,60571610,0.62
67198394,3.169,203607624,1248247,37991139558,45857927,0.62
67133610,2.406,206895700,1267186,40164636357,42736663,0.62
69109676,1.891,205294665,1346487,40450541071,49523568,0.62
66889567,1.468,201805601,1426296,38920645792,51361642,0.62
64708105,1.303,208196886,1326946,38690773106,53864455,0.62
64352563,1.234,208462520,1433072,40242053709,47374823,0.62
67779884,1.318,207498429,1398381,39706141394,54175146,0.62
68098438,1.248,203680440,1398252,40863305962,46150759,0.62
66231882,1.346,202255892,1594911,41595541160,54887673,0.62
66613349,1.243,205721372,1435504,40524566332,50052765,0.62
66671722,1.263,207973533,1573184,42455730650,58267826,0.62
64388563,1.256,206337991,1318345,39422842568,55686726,0.62
64804593,1.317,204247279,1180979,40670882260,54552744,0.62
66998743,1.37,209234987,1631338,42340825308,55273770,0.62
66549581,1.286,204260136,1678584,42715795797,58936132,0.62
15182366,0.607,28845371,906805,5780557046,33740210,0.15
15141076,0.409,29384321,843664,5454157331,33525464,0.15
16190344,0.299,28200385,947184,5517377334,32017555,0.15
14807418,0.298,29518260,850914,6528147302,39394766,0.15
15320532,0.314,28057040,909679,6926778368,38109385,0.15
16675959,1.405,39997987,873268,8189823796,32119846,0.34
18098672,0.895,40667888,913597,8571639431,37566022,0.34
17791622,0.638,42732967,1001139,7539064424,35250186,0.34
19953367,0.546,48703437,1059480,8225644681,37268589,0.34
19527186,0.513,52463356,1232528,9620287535,38868401,0.34
26770407,4.114,89065610,871743,13513484882,42362341,1.02
27949115,2.674,93601989,985721,14561952354,44149242,1.02
27395645,1.779,100833314,1090482,14791353478,43232927,1.02
26939591,1.496,101693573,1260835,16226049272,43771056,1.02
27470089,1.318,100581315,1416257,19374631715,45734639,1.02
14647969,0.827,35933018,852190,6523433655,34348189,0.11
15283782,0.603,41780075,825448,6902826704,49489014,0.11
16778431,0.458,42289228,858296,6134436806,38458859,0.11
15694998,0.358,33952595,916980,5852559468,30811469,0.11
16258475,0.331,34448050,875338,6762657874,32807997,0.11
16177712,0.319,35812817,898915,5846159633,36352354,0.11
15601071,0.317,35902664,888043,6722910426,32801130,0.11
13626071,0.307,35476549,834175,6897937366,38658361,0.11
14479087,0.303,40259058,915726,6799003467,35022607,0.11
14152258,0.301,39261999,843892,6736169441,29557244,0.11
17046818,0.304,34657297,947135,7192665736,43638559,0.11
17919734,0.368,44856023,952625,6293269268,36641994,0.11
18141661,0.387,41988925,1129655,7501991411,43960799,0.11
18636245,0.339,45287308,998810,6394999494,38700154,0.11
21308641,0.316,38776954,918082,7803494925,33525999,0.11
15598628,0.317,35860133,929346,6531098754,35787703,0.11
15884548,3.136,96579717,944222,11248797386,40015928,0.39
19224332,1.754,95604127,882709,11794862799,32958742,0.39
17450446,1.374,99076171,942479,13006807612,38553410,0.39
18283572,1.249,104799258,949746,12034725344,57996310,0.39
18601227,0.955,91147591,877151,11821981033,32166793,0.39
18698324,0.906,100908840,884878,11447314419,39164229,0.39
18807330,0.878,88236470,956110,11755218018,34173616,0.39
16750735,1.036,113877023,1045911,13510970166,56523934,0.39
16723765,0.861,88279932,942770,11897892119,44670256,0.39
20033967,0.859,92488812,909189,12021128960,43669162,0.39
17944152,0.852,97630238,1076001,12334503380,39482428,0.39
19308073,0.851,102548049,900243,12596134693,40379094,0.39
17985315,0.888,93006908,1006182,12964409789,42715425,0.39
18228834,0.856,95133117,901766,12460157444,42338886,0.39
17848272,0.856,98350262,1015734,12184076619,40426759,0.39
19920771,1.004,95410758,907619,13012509879,58458879,0.39
